,Date,1. open,2. high,3. low,4. close,5. volume,name,ma150,ma100,ma50,ma20
718,2022-03-02,82.56,85.73,82.52,85.19,151553,INDB,80.68446666666655,80.63669999999988,80.86979999999991,84.14149999999997
718,2022-03-02,7.72,7.86,7.64,7.66,664743,INDI,7.206933333333332,6.88760000000001,7.185600000000003,7.443000000000002
717,2022-03-03,5.55,5.6,5.38,5.48,364480,IMVT,4.818333333333338,4.587700000000023,5.138399999999974,5.623499999999998
717,2022-03-03,16.07,16.13,15.77,15.8,149546,IMXI,21.53480000000002,20.33010000000001,19.985399999999988,19.53800000000003
717,2022-03-03,4.25,4.27,4.1,4.22,26192,INAB,2.6397966666666663,2.848344000000005,3.3543399999999997,3.4155000000000015
717,2022-03-03,48.82,49.94,47.13,47.7,20820,INBK,38.48013333333335,39.59439999999999,42.04719999999998,45.44700000000003
717,2022-03-03,25.78,25.78,25.75,25.75,545,INBKZ,25.105942666666685,25.360048000000024,25.72714199999999,25.93874999999999
717,2022-03-03,0.7205,0.8097,0.68,0.7258,4016201,INBS,0.6799779999999975,0.7252089999999951,0.7872219999999969,0.7873999999999987
717,2022-03-03,6.86,6.86,6.6,6.83,14397,INCR,5.97633333333333,6.348250999999996,6.443801999999998,6.7520050000000085
717,2022-03-03,69.81,69.87,68.505,69.46,1247031,INCY,74.80233333333334,76.49579999999999,76.84199999999994,74.85300000000011
717,2022-03-03,85.44,85.44,84.21,85.25,150421,INDB,80.6399333333332,80.62069999999989,80.70899999999992,84.04399999999995
717,2022-03-03,7.86,8.0,7.52,7.62,936699,INDI,7.20833333333333,6.87710000000001,7.140400000000002,7.452000000000003
716,2022-03-04,5.53,5.62,5.41,5.49,362711,IMVT,4.8472666666666715,4.575300000000023,5.109599999999975,5.624999999999998
716,2022-03-04,15.73,15.75,15.45,15.74,165983,IMXI,21.58893333333335,20.408500000000007,20.061599999999988,19.77850000000003
716,2022-03-04,4.15,4.26,4.1083,4.23,8100,INAB,2.6259966666666656,2.8301450000000044,3.3255399999999997,3.3710000000000013
716,2022-03-04,47.08,47.08,44.09,44.83,83300,INBK,38.38766666666668,39.4649,41.841399999999986,45.21250000000003
716,2022-03-04,26.6,26.6,26.6,26.6,256,INBKZ,25.090542666666686,25.353548000000025,25.71214199999999,25.94124999999999
716,2022-03-04,0.73,0.99,0.58,0.82,14318443,INBS,0.6785219999999975,0.7251509999999951,0.7849099999999969,0.7902249999999985
716,2022-03-04,6.83,6.83,6.39,6.61,6345,INCR,5.962999999999997,6.340650999999996,6.457201999999999,6.765505000000007
716,2022-03-04,68.79,70.78,68.6,70.05,877081,INCY,74.80353333333333,76.60799999999999,76.95079999999994,75.35100000000011
716,2022-03-04,83.81,84.87,82.28,83.3,142860,INDB,80.59566666666655,80.60329999999989,80.54019999999991,83.86599999999996
716,2022-03-04,7.53,7.6503,7.41,7.47,752267,INDI,7.209533333333331,6.87090000000001,7.126800000000002,7.461500000000003
715,2022-03-07,5.48,5.715,5.45,5.49,366705,IMVT,4.8712666666666715,4.563300000000023,5.080199999999976,5.629999999999998
715,2022-03-07,17.24,18.1,16.81,16.93,825547,IMXI,21.641533333333353,20.49300000000001,20.12899999999999,20.042000000000026
715,2022-03-07,4.215,4.31,4.1,4.12,10889,INAB,2.611663333333332,2.8121450000000046,3.30394,3.331500000000001
715,2022-03-07,44.74,44.74,42.65,42.74,85585,INBK,38.29420000000002,39.369299999999996,41.67919999999998,45.12800000000003
715,2022-03-07,26.6,26.6,26.6,26.6,2,INBKZ,25.07220933333335,25.338548000000024,25.696139999999993,25.90624999999999
715,2022-03-07,0.71,0.85,0.71,0.8348,2132139,INBS,0.6762593333333309,0.7241509999999951,0.7821899999999968,0.7882249999999986
715,2022-03-07,6.46,6.535,6.34,6.36,25424,INCR,5.95093333333333,6.334950999999995,6.468401999999998,6.790005000000006
715,2022-03-07,69.93,71.4,69.71,70.62,1238332,INCY,74.79266666666668,76.69569999999999,77.03999999999995,75.84550000000011
715,2022-03-07,82.94,83.4,81.3,81.69,202007,INDB,80.55333333333323,80.61169999999989,80.40099999999993,83.77399999999997
715,2022-03-07,7.43,7.83,7.15,7.16,871733,INDI,7.210866666666664,6.86640000000001,7.114400000000002,7.472000000000003
714,2022-03-08,5.51,5.61,5.33,5.45,323109,IMVT,4.898266666666672,4.549600000000023,5.052399999999975,5.637999999999999
714,2022-03-08,17.22,18.87,17.19,18.4,907567,IMXI,21.68653333333335,20.56410000000001,20.181799999999992,20.271500000000024
714,2022-03-08,4.11,4.33,4.11,4.2,9792,INAB,2.597329999999999,2.7963450000000045,3.2773399999999997,3.3360000000000007
714,2022-03-08,42.76,45.0999,42.76,43.35,73117,INBK,38.20753333333335,39.2964,41.601399999999984,45.099000000000025
714,2022-03-08,26.6,26.6,26.6,26.6,17,INBKZ,25.05220933333335,25.323548000000024,25.668897999999995,25.871249999999986
714,2022-03-08,0.75,0.77,0.655,0.67,1162068,INBS,0.6743593333333309,0.7229769999999951,0.7786979999999969,0.8119849999999985
714,2022-03-08,6.29,6.36,6.1,6.11,105098,INCR,5.939933333333331,6.330050999999995,6.484801999999998,6.827505000000007
714,2022-03-08,69.87,72.59,69.74,71.15,1079933,INCY,74.7724,76.76629999999999,77.13779999999996,76.36000000000011
714,2022-03-08,82.2,83.87,80.72,81.26,239592,INDB,80.52546666666656,80.6327999999999,80.35179999999993,83.71799999999996
714,2022-03-08,7.19,7.75,7.0301,7.49,1095897,INDI,7.21193333333333,6.866800000000011,7.112600000000001,7.5115000000000025
713,2022-03-09,5.58,5.66,5.46,5.63,430016,IMVT,4.923933333333338,4.534400000000023,5.017399999999975,5.630499999999999
713,2022-03-09,18.4,18.4698,17.78,17.88,618291,IMXI,21.719666666666683,20.624500000000012,20.210599999999992,20.412000000000027
713,2022-03-09,4.12,4.29,3.7,3.73,63196,INAB,2.5817299999999994,2.7781450000000047,3.24414,3.3400000000000007
713,2022-03-09,44.55,45.5,44.52,44.73,23348,INBK,38.11646666666668,39.2242,41.484799999999986,45.02700000000002
713,2022-03-09,26.6,26.6,26.6,26.6,300,INBKZ,25.03260933333335,25.308548000000023,25.646897999999997,25.816249999999986
713,2022-03-09,0.668,0.73,0.62,0.6751,835413,INBS,0.6733479999999975,0.7236049999999951,0.7777419999999968,0.8389849999999985
713,2022-03-09,6.3,6.31,6.18,6.21,25094,INCR,5.930066666666663,6.329050999999995,6.508201999999998,6.876005000000006
713,2022-03-09,71.69,72.31,71.21,72.01,1071471,INCY,74.74640000000001,76.82879999999999,77.18259999999995,76.83750000000012
713,2022-03-09,82.0,83.89,82.0,83.1,177120,INDB,80.5031999999999,80.6639999999999,80.30839999999993,83.63799999999996
713,2022-03-09,7.67,7.84,7.56,7.58,959317,INDI,7.21053333333333,6.86450000000001,7.097600000000001,7.513500000000002
712,2022-03-10,5.51,5.57,5.25,5.41,339529,IMVT,4.949666666666671,4.517900000000023,4.977199999999975,5.610499999999999
712,2022-03-10,17.7,17.95,17.35,17.77,427735,IMXI,21.758400000000016,20.695000000000007,20.239399999999993,20.588000000000026
712,2022-03-10,3.98,4.01,3.03,3.27,104500,INAB,2.5697299999999994,2.763045000000005,3.22114,3.3875
712,2022-03-10,44.11,45.16,44.11,45.15,34112,INBK,38.017600000000016,39.1297,41.32499999999998,44.877000000000024
712,2022-03-10,26.085,26.085,26.085,26.085,267,INBKZ,25.014276000000017,25.293548000000023,25.612498000000002,25.761249999999983
712,2022-03-10,0.7,0.7183,0.59,0.63,590513,INBS,0.6722473333333309,0.7239529999999951,0.7764599999999967,0.8582299999999984
712,2022-03-10,6.18,6.18,5.83,6.15,35125,INCR,5.919199999999997,6.328549999999995,6.5294019999999975,6.904505000000006
712,2022-03-10,71.49,73.62,71.455,73.47,2227920,INCY,74.71640000000001,76.83449999999999,77.22919999999995,77.33050000000011
712,2022-03-10,81.93,83.95,81.56,83.84,110851,INDB,80.46919999999989,80.6631999999999,80.21799999999993,83.40149999999997
712,2022-03-10,7.4,7.59,7.3375,7.56,639903,INDI,7.207266666666663,6.86160000000001,7.080800000000002,7.505000000000001
711,2022-03-11,5.54,5.54,5.13,5.14,564286,IMVT,4.975933333333338,4.506200000000023,4.946999999999975,5.5954999999999995
711,2022-03-11,17.79,18.29,17.58,17.98,859594,IMXI,21.801933333333352,20.767200000000006,20.26299999999999,20.715000000000025
711,2022-03-11,3.26,3.5201,3.1,3.2,151593,INAB,2.561063333333333,2.754845000000005,3.1995400000000003,3.4515000000000002
711,2022-03-11,45.35,45.35,44.775,45.03,20562,INBK,37.92553333333335,39.037800000000004,41.15379999999998,44.630500000000026
711,2022-03-11,26.085,26.085,26.085,26.085,3,INBKZ,24.995376666666687,25.282698000000025,25.592997999999998,25.73199999999998
711,2022-03-11,0.622,0.7,0.622,0.69,458138,INBS,0.6715139999999976,0.7249779999999951,0.7755039999999966,0.8762899999999985
711,2022-03-11,6.13,6.23,6.13,6.17,21404,INCR,5.90993333333333,6.328649999999994,6.551001999999999,6.927005000000006
711,2022-03-11,74.51,76.025,73.74,73.94,1321935,INCY,74.68273333333335,76.82519999999998,77.25739999999995,77.7660000000001
711,2022-03-11,84.0,85.36,83.385,84.51,149752,INDB,80.44773333333322,80.6630999999999,80.13639999999992,83.12749999999997
711,2022-03-11,7.61,7.72,7.335,7.37,631163,INDI,7.205266666666663,6.861900000000011,7.066400000000001,7.492000000000002
710,2022-03-14,5.16,5.237,4.98,5.06,941582,IMVT,5.002933333333338,4.498600000000023,4.921399999999976,5.5905
710,2022-03-14,18.09,18.47,17.78,18.0,644457,IMXI,21.83913333333335,20.83120000000001,20.295999999999992,20.818000000000026
710,2022-03-14,3.15,3.36,3.0,3.15,86866,INAB,2.5531299999999995,2.746845000000005,3.18084,3.4975
710,2022-03-14,45.69,46.72,44.2916,45.48,27792,INBK,37.83560000000002,38.9447,41.001399999999975,44.36300000000002
710,2022-03-14,26.085,26.085,26.085,26.085,1,INBKZ,24.975143333333353,25.27284800000002,25.581297999999997,25.70274999999998
710,2022-03-14,0.66,0.69,0.66,0.67,263213,INBS,0.6700606666666642,0.7256049999999952,0.7735059999999967,0.8927899999999983
710,2022-03-14,6.3,6.83,6.0362,6.69,104118,INCR,5.899066666666664,6.328549999999995,6.570801999999999,6.9495050000000065
710,2022-03-14,73.72,74.35,71.86,72.19,1208901,INCY,74.65046666666667,76.80489999999999,77.31679999999994,78.22800000000011
710,2022-03-14,85.49,86.19,83.72,84.26,182782,INDB,80.42306666666656,80.65339999999989,80.07219999999992,82.75999999999998
710,2022-03-14,7.3,7.33,6.69,6.69,1992384,INDI,7.200933333333331,6.864700000000011,7.0550000000000015,7.476000000000002
709,2022-03-15,5.16,5.28,4.99,5.27,724159,IMVT,5.031266666666672,4.495600000000023,4.897799999999976,5.584999999999999
709,2022-03-15,18.01,18.36,17.945,18.34,349760,IMXI,21.883066666666686,20.901000000000007,20.32459999999999,20.909000000000027
709,2022-03-15,3.23,3.462,2.79,3.0,34156,INAB,2.544596666666666,2.7393450000000046,3.16104,3.5409999999999995
709,2022-03-15,46.01,46.88,45.71,46.75,31930,INBK,37.74826666666669,38.8478,40.83219999999997,44.11700000000002
709,2022-03-15,25.61,25.67,25.61,25.61,3122,INBKZ,24.95491000000002,25.26299800000002,25.558597999999996,25.67349999999998
709,2022-03-15,0.671,0.75,0.671,0.7325,459070,INBS,0.6688606666666642,0.7261769999999952,0.7717259999999968,0.9063549999999984
709,2022-03-15,6.42,6.53,6.28,6.41,66493,INCR,5.886666666666664,6.322349999999995,6.572801999999999,6.937005000000006
709,2022-03-15,72.37,73.46,72.01,73.31,1382196,INCY,74.63826666666668,76.8046,77.37519999999995,78.66600000000011
709,2022-03-15,84.9,85.2,82.61,83.82,169711,INDB,80.40579999999989,80.65419999999989,79.99299999999992,82.43499999999997
709,2022-03-15,6.68,6.99,6.58,6.89,1112681,INDI,7.203399999999997,6.87400000000001,7.0512000000000015,7.491500000000002
708,2022-03-16,5.35,5.81,5.21,5.81,1201721,IMVT,5.057800000000005,4.495200000000023,4.869199999999975,5.569
708,2022-03-16,18.49,20.63,18.48,20.3,1037335,IMXI,21.928066666666684,20.978000000000005,20.347999999999992,21.01350000000003
708,2022-03-16,2.8,3.09,2.76,2.76,20004,INAB,2.5371299999999994,2.7320450000000047,3.1430399999999996,3.575
708,2022-03-16,47.03,47.28,46.67,47.16,24739,INBK,37.65120000000002,38.7395,40.64979999999998,43.78400000000002
708,2022-03-16,25.61,25.61,25.61,25.61,8,INBKZ,24.938176666666685,25.25689800000002,25.544398,25.667999999999978
708,2022-03-16,0.712,0.7504,0.69,0.7302,357501,INBS,0.6671779999999975,0.7262439999999951,0.7688739999999967,0.9161499999999982
708,2022-03-16,6.4,6.77,6.29,6.71,27570,INCR,5.875999999999997,6.323649999999994,6.581601999999999,6.929505000000006
708,2022-03-16,75.08,75.23,73.215,74.6,2292303,INCY,74.62360000000002,76.81149999999998,77.43919999999996,79.0040000000001
708,2022-03-16,84.67,86.12,83.66,85.7,207920,INDB,80.39539999999988,80.6586999999999,79.93519999999992,82.13999999999999
708,2022-03-16,7.01,7.42,6.9,7.27,1587281,INDI,7.205066666666664,6.88030000000001,7.049000000000001,7.496000000000002
707,2022-03-17,5.79,6.59,5.745,6.26,1825397,IMVT,5.080666666666672,4.488700000000024,4.833399999999976,5.5344999999999995
707,2022-03-17,20.46,21.8,20.1,21.65,1134523,IMXI,21.959400000000016,21.026100000000007,20.335799999999992,21.005500000000026
707,2022-03-17,2.75,3.428,2.44,3.02,130079,INAB,2.52993,2.7259450000000043,3.13584,3.6165
707,2022-03-17,47.28,47.28,45.86,46.71,11587,INBK,37.542266666666684,38.629400000000004,40.47739999999998,43.52550000000002
707,2022-03-17,25.61,25.61,25.05,25.15,2000,INBKZ,24.922110000000018,25.25244800000002,25.530198000000006,25.68749999999998
707,2022-03-17,0.7254,0.8,0.66,0.744,599402,INBS,0.6654026666666641,0.7259439999999951,0.7658699999999967,0.9265699999999983
707,2022-03-17,6.69,7.11,6.65,7.08,42930,INCR,5.86353333333333,6.320049999999994,6.584001999999999,6.915005000000005
707,2022-03-17,74.61,75.38,74.035,74.35,1266447,INCY,74.59020000000001,76.80279999999998,77.46759999999996,79.37350000000012
707,2022-03-17,84.9,84.9,83.29,84.37,124298,INDB,80.37353333333321,80.6493999999999,79.87159999999993,81.80849999999998
707,2022-03-17,7.18,7.459,7.11,7.3,1264054,INDI,7.20493333333333,6.8793000000000095,7.049000000000001,7.4860000000000015
706,2022-03-18,6.2,6.53,6.08,6.17,3828975,IMVT,5.103066666666672,4.480700000000024,4.792599999999976,5.4715
706,2022-03-18,21.61,21.94,21.1313,21.63,537930,IMXI,21.979200000000017,21.063500000000005,20.306199999999993,20.950000000000028
706,2022-03-18,3.1011,3.24,2.88,2.92,49767,INAB,2.5206966666666664,2.7177450000000043,3.12264,3.639535
706,2022-03-18,46.36,46.63,44.01,46.63,83430,INBK,37.39466666666669,38.5302,40.31659999999998,43.268500000000024
706,2022-03-18,25.5,26.5599,25.48,25.6,1729,INBKZ,24.909110000000016,25.251848000000017,25.527198000000002,25.72999999999998
706,2022-03-18,0.7677,0.98,0.7549,0.83,3145965,INBS,0.6635893333333307,0.725603999999995,0.7627999999999967,0.9348699999999983
706,2022-03-18,6.88,7.42,6.88,7.24,150871,INCR,5.8472666666666635,6.312949999999994,6.579001999999999,6.871005000000004
706,2022-03-18,74.35,75.38,73.76,75.2,2587222,INCY,74.55426666666668,76.80059999999997,77.52439999999996,79.74300000000012
706,2022-03-18,84.24,86.72,81.94,86.52,667638,INDB,80.34639999999987,80.6635999999999,79.85519999999993,81.51199999999999
706,2022-03-18,7.22,7.67,7.21,7.51,3600347,INDI,7.204733333333331,6.8831000000000095,7.058000000000001,7.458500000000001
705,2022-03-21,6.15,6.24,5.885,5.93,328278,IMVT,5.1293333333333395,4.471900000000023,4.7539999999999765,5.4125
705,2022-03-21,21.61,21.95,20.8901,21.74,417590,IMXI,22.005533333333346,21.090300000000003,20.28599999999999,20.893500000000028
705,2022-03-21,3.43,3.8261,2.96,3.43,76821,INAB,2.5110966666666665,2.7083450000000044,3.1084420000000006,3.6635350000000004
705,2022-03-21,46.7,46.9331,45.575,45.82,15105,INBK,37.23300000000002,38.439499999999995,40.15699999999998,43.02650000000002
705,2022-03-21,25.55,25.55,25.5,25.5,307,INBKZ,24.892110000000017,25.24674800000002,25.515198000000005,25.74749999999998
705,2022-03-21,0.8791,1.25,0.8791,0.96,7190203,INBS,0.6610899999999974,0.7244549999999951,0.7577999999999967,0.9348749999999985
705,2022-03-21,7.02,7.25,6.92,7.25,112689,INCR,5.830733333333329,6.301349999999994,6.563201999999999,6.818005000000004
705,2022-03-21,75.44,76.76,75.195,76.58,1733891,INCY,74.52346666666666,76.78619999999998,77.53819999999996,79.99950000000011
705,2022-03-21,86.41,87.18,83.56,84.4,239886,INDB,80.32579999999987,80.6632999999999,79.79079999999993,81.10999999999999
705,2022-03-21,7.49,7.61,7.2746,7.3,1714793,INDI,7.204733333333331,6.88640000000001,7.061600000000001,7.423000000000002
704,2022-03-22,5.96,6.09,5.9112,6.02,275194,IMVT,5.161266666666673,4.468800000000023,4.717599999999977,5.364999999999999
704,2022-03-22,21.73,21.98,21.47,21.51,416145,IMXI,22.038400000000017,21.118200000000005,20.269799999999993,20.83350000000003
704,2022-03-22,3.5,3.75,3.28,3.29,95622,INAB,2.498963333333333,2.6925450000000044,3.0846420000000006,3.664535
704,2022-03-22,45.79,47.17,45.79,46.74,20182,INBK,37.08686666666668,38.3624,39.99919999999998,42.89850000000002
704,2022-03-22,25.55,25.68,25.5,25.5,979,INBKZ,24.875776666666685,25.24274800000002,25.508998000000005,25.74749999999998
704,2022-03-22,0.93,1.0,0.8526,0.8989,1157430,INBS,0.6576553333333308,0.7219559999999952,0.7503959999999966,0.9276249999999985
704,2022-03-22,7.09,7.14,6.98,7.0501,21707,INCR,5.813466666666662,6.290349999999994,6.547401999999998,6.7720050000000045
704,2022-03-22,76.56,78.25,75.82,78.05,1802327,INCY,74.49606666666666,76.76029999999997,77.50619999999996,80.14400000000012
704,2022-03-22,85.24,86.89,83.92,85.34,153514,INDB,80.32766666666654,80.6866999999999,79.75179999999993,80.88399999999999
704,2022-03-22,7.3,7.87,7.3,7.48,2211719,INDI,7.207066666666665,6.894400000000011,7.067200000000001,7.4075000000000015
703,2022-03-23,5.9,5.9,5.63,5.64,604255,IMVT,5.189666666666673,4.4602000000000235,4.679399999999976,5.308999999999999
703,2022-03-23,21.47,21.76,21.08,21.45,491950,IMXI,22.071800000000014,21.152100000000004,20.256599999999995,20.79500000000003
703,2022-03-23,3.66,3.7,3.199,3.29,140542,INAB,2.488363333333333,2.678545000000004,3.064242000000001,3.6675349999999995
703,2022-03-23,46.17,46.17,44.69,44.69,20901,INBK,36.93500000000002,38.281,39.84399999999998,42.769500000000015
703,2022-03-23,25.85,26.0,25.8,26.0,900,INBKZ,24.859510000000018,25.23814800000002,25.502798000000006,25.74749999999998
703,2022-03-23,0.9,0.99,0.86,0.963,1323001,INBS,0.6548179999999975,0.7201669999999951,0.7438419999999967,0.9252799999999984
703,2022-03-23,7.03,7.03,6.8298,6.86,48170,INCR,5.798332666666663,6.2820489999999936,6.536399999999999,6.721000000000005
703,2022-03-23,78.08,78.14,77.07,77.1,1180765,INCY,74.45853333333334,76.73259999999998,77.43779999999997,80.17700000000012
703,2022-03-23,84.84,84.84,82.16,82.27,107648,INDB,80.33079999999987,80.7082999999999,79.72079999999993,80.652
703,2022-03-23,7.44,7.757,7.34,7.5,1029232,INDI,7.209666666666664,6.90120000000001,7.0746,7.382500000000002
702,2022-03-24,5.72,5.78,5.58,5.77,550502,IMVT,5.218000000000006,4.455800000000024,4.657199999999977,5.262
702,2022-03-24,21.68,21.79,21.03,21.12,376065,IMXI,22.104666666666684,21.187600000000007,20.246599999999997,20.74800000000003
702,2022-03-24,3.1,3.28,3.1,3.26,32211,INAB,2.478096666666666,2.664295000000004,3.051442000000001,3.673534999999999
702,2022-03-24,45.34,45.34,44.73,45.06,11804,INBK,36.79873333333335,38.2223,39.72159999999998,42.670000000000016
702,2022-03-24,26.0,26.0,26.0,26.0,135,INBKZ,24.839910000000017,25.228548000000018,25.492598000000008,25.722999999999978
702,2022-03-24,0.9,0.95,0.86,0.89,323535,INBS,0.6515526666666642,0.7177379999999952,0.7360259999999967,0.9181099999999984
702,2022-03-24,6.9,7.19,6.75,6.95,22097,INCR,5.784599333333329,6.273648999999994,6.526599999999998,6.684500000000004
702,2022-03-24,77.53,78.88,77.26,78.19,1275309,INCY,74.43533333333335,76.71119999999998,77.37499999999996,80.16500000000012
702,2022-03-24,82.64,83.48,81.61,83.37,104857,INDB,80.3543333333332,80.76639999999989,79.74859999999993,80.55
702,2022-03-24,7.6,7.71,7.4164,7.7,684672,INDI,7.20993333333333,6.90720000000001,7.074400000000001,7.348500000000001
701,2022-03-25,5.8,5.88,5.52,5.57,387121,IMVT,5.24893333333334,4.448000000000024,4.624599999999976,5.2105
701,2022-03-25,21.02,21.32,20.91,21.07,350590,IMXI,22.141533333333353,21.229900000000008,20.230999999999998,20.678000000000033
701,2022-03-25,3.25,3.39,3.2,3.34,20384,INAB,2.468629999999999,2.6514950000000046,3.040242000000001,3.691534999999999
701,2022-03-25,45.42,46.345,45.42,45.97,21282,INBK,36.66560000000002,38.1576,39.59779999999998,42.46900000000001
701,2022-03-25,26.0,26.0,26.0,26.0,10,INBKZ,24.820310666666686,25.215748000000016,25.478598000000005,25.698499999999978
701,2022-03-25,0.878,0.8998,0.8602,0.8942,130386,INBS,0.6487559999999976,0.7162139999999952,0.7296879999999966,0.9118599999999984
701,2022-03-25,7.23,7.3,6.99,7.03,79104,INCR,5.769999333333328,6.261748999999993,6.5173999999999985,6.630000000000005
701,2022-03-25,78.45,78.68,77.86,78.46,1028385,INCY,74.39980000000001,76.66789999999997,77.28899999999996,80.08450000000012
701,2022-03-25,83.32,85.26,82.685,85.23,111600,INDB,80.37039999999986,80.7977999999999,79.75499999999992,80.3085
701,2022-03-25,7.67,7.69,7.51,7.62,865648,INDI,7.20793333333333,6.90700000000001,7.078,7.297500000000002
700,2022-03-28,5.6,5.72,5.47,5.6,278562,IMVT,5.285533333333339,4.443600000000024,4.598599999999977,5.173499999999999
700,2022-03-28,21.02,21.42,20.84,21.38,542945,IMXI,22.17853333333335,21.279100000000003,20.224,20.623500000000032
700,2022-03-28,3.38,3.38,3.1,3.25,66390,INAB,2.4586966666666665,2.6357950000000043,3.0250420000000013,3.702534999999999
700,2022-03-28,45.73,45.73,44.81,45.08,10987,INBK,36.53106666666668,38.0848,39.46019999999998,42.17900000000001
700,2022-03-28,25.8,25.8,25.8,25.8,807,INBKZ,24.800711333333354,25.205748000000018,25.464598000000006,25.68599999999998
700,2022-03-28,0.88,0.89,0.8006,0.8196,240590,INBS,0.6459333333333309,0.7143059999999953,0.7232039999999966,0.9021499999999983
700,2022-03-28,7.25,7.29,7.06,7.15,84239,INCR,5.754599333333329,6.244348999999993,6.5037,6.569000000000005
700,2022-03-28,78.41,79.135,78.25,78.95,1207140,INCY,74.37406666666668,76.61949999999997,77.21799999999996,79.9895000000001
700,2022-03-28,84.59,84.6,83.25,84.55,136488,INDB,80.38119999999986,80.8104999999999,79.73099999999994,79.9935
700,2022-03-28,7.58,7.68,7.24,7.64,780778,INDI,7.208799999999998,6.908900000000009,7.081600000000001,7.266000000000003
699,2022-03-29,5.68,5.9,5.68,5.78,446216,IMVT,5.322866666666672,4.449700000000024,4.564999999999976,5.132
699,2022-03-29,21.5,21.71,20.99,21.07,347527,IMXI,22.21620000000002,21.3198,20.195800000000002,20.523500000000034
699,2022-03-29,3.11,3.2023,3.1,3.14,11767,INAB,2.4500299999999995,2.6216950000000043,3.010842000000001,3.702534999999999
699,2022-03-29,45.74,45.96,45.38,45.62,11772,INBK,36.401800000000016,38.0223,39.32899999999998,41.84700000000001
699,2022-03-29,25.8,25.8,25.8,25.8,10,INBKZ,24.782445333333353,25.197748000000015,25.454598000000004,25.671104999999983
699,2022-03-29,0.81,0.81,0.7285,0.772,374204,INBS,0.6434046666666642,0.7132109999999954,0.7188139999999966,0.8933899999999984
699,2022-03-29,7.24,7.24,7.02,7.08,66262,INCR,5.739065999999996,6.225348999999993,6.4835,6.507000000000005
699,2022-03-29,78.91,80.04,78.91,79.71,1434341,INCY,74.34333333333335,76.57539999999997,77.13879999999996,79.74950000000011
699,2022-03-29,85.52,86.32,84.01,84.86,228042,INDB,80.39759999999987,80.8215999999999,79.68899999999992,79.5995
699,2022-03-29,7.75,8.12,7.75,8.05,1623283,INDI,7.209999999999997,6.908300000000009,7.085800000000002,7.2245000000000035
698,2022-03-30,5.68,5.79,5.4,5.5,486503,IMVT,5.361066666666672,4.4537000000000235,4.523999999999976,5.073499999999999
698,2022-03-30,21.11,21.7,20.81,21.0,443723,IMXI,22.254066666666684,21.361499999999996,20.167,20.444000000000035
698,2022-03-30,3.25,3.65,3.2,3.49,93842,INAB,2.442096666666666,2.608595000000004,2.9960420000000014,3.7130349999999988
698,2022-03-30,45.43,45.68,43.54,43.7,12697,INBK,36.26326666666668,37.949400000000004,39.16399999999998,41.47600000000001
698,2022-03-30,25.8,25.8,25.8,25.8,123,INBKZ,24.767645333333352,25.187948000000016,25.447598000000006,25.656604999999985
698,2022-03-30,0.7566,0.8722,0.733,0.7979,712516,INBS,0.6412413333333309,0.7122619999999952,0.7156759999999965,0.8866899999999985
698,2022-03-30,7.08,7.14,7.07,7.1,70804,INCR,5.724132666666662,6.210948999999992,6.464100000000001,6.453500000000004
698,2022-03-30,79.75,80.255,79.18,79.67,1142473,INCY,74.32493333333336,76.51419999999997,77.00019999999996,79.48550000000012
698,2022-03-30,85.04,85.33,82.29,83.24,249490,INDB,80.41166666666653,80.8070999999999,79.59559999999992,79.21650000000001
698,2022-03-30,7.96,8.08,7.76,7.84,1241206,INDI,7.207466666666664,6.90040000000001,7.071400000000001,7.156000000000003
697,2022-03-31,5.49,5.64,5.4,5.51,641110,IMVT,5.398600000000005,4.459300000000024,4.481799999999976,5.036999999999999
697,2022-03-31,21.0,21.3197,20.55,20.61,266570,IMXI,22.285066666666683,21.397399999999998,20.130399999999998,20.39500000000003
697,2022-03-31,3.56,3.73,3.21,3.33,51994,INAB,2.432163333333333,2.5921950000000042,2.9742420000000016,3.7010349999999987
697,2022-03-31,43.43,45.0,42.81,43.01,35325,INBK,36.13340000000002,37.89190000000001,39.00879999999998,41.28150000000001
697,2022-03-31,25.8,25.8,25.8,25.8,106,INBKZ,24.75284533333335,25.177948000000015,25.438198000000007,25.654104999999987
697,2022-03-31,0.824,0.83,0.745,0.7823,171900,INBS,0.6388419999999976,0.7108059999999952,0.7113659999999966,0.8769499999999987
697,2022-03-31,7.11,7.18,7.0,7.1,11843,INCR,5.709532666666662,6.194748999999993,6.439100000000001,6.407000000000004
697,2022-03-31,79.66,80.005,79.14,79.42,1221897,INCY,74.30813333333336,76.44739999999997,76.81479999999996,79.27200000000012
697,2022-03-31,82.95,83.78,81.49,81.69,225257,INDB,80.42599999999986,80.7911999999999,79.53519999999992,78.9865
697,2022-03-31,7.85,8.0,7.66,7.81,906053,INDI,7.204399999999999,6.89650000000001,7.052800000000002,7.119000000000002
696,2022-04-01,5.55,5.77,5.51,5.59,495996,IMVT,5.441333333333339,4.467600000000024,4.4395999999999765,4.991999999999999
696,2022-04-01,20.55,21.11,20.55,21.01,323549,IMXI,22.31373333333335,21.437299999999997,20.0994,20.358000000000033
696,2022-04-01,3.49,3.49,3.14,3.44,69224,INAB,2.423396666666666,2.5777950000000045,2.9498420000000016,3.654534999999999
